cust_num,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,change_1,change_2,change_3,change_4,change_5,change_6,change_7,change_8,change_9,change_10,change_11
89,-0.386127517,-0.383737596,-0.400068761,-0.369579469,-0.376320367,-0.37146753,-0.368906795,-0.374871364,-0.371061467,-0.363664159,-0.361294627,-0.358372575,0.002389921,-0.016331165,0.030489292,-0.006740898,0.004852837,0.002560735,-0.005964569,0.003809897,0.007397308,0.002369532,0.002922052
90,-0.256662845,-0.256658799,-0.256654908,-0.287000779,-0.290110299,-0.290107264,-0.290104073,-0.295548495,-0.299436445,-0.301768079,-0.317329452,-0.317326962,4.046E-06,3.891E-06,-0.030345871,-0.00310952,3.035E-06,3.191E-06,-0.005444422,-0.00388795,-0.002331634,-0.015561373,2.49E-06
91,-0.312609298,-0.317366338,-0.320675855,-0.316984244,-0.321878091,-0.321796381,-0.321441756,-0.32474209,-0.324916717,-0.324761311,-0.325550403,-0.325546201,-0.00475704,-0.003309517,0.003691611,-0.004893847,8.171E-05,0.000354625,-0.003300334,-0.000174627,0.000155406,-0.000789092,4.202E-06
92,-0.330454056,-0.342715562,-0.356050357,-0.351269504,-0.326039578,-0.341806628,-0.344600044,-0.34848994,-0.328974859,-0.335412027,-0.255374851,-0.258003757,-0.012261506,-0.013334795,0.004780853,0.025229926,-0.01576705,-0.002793416,-0.003889896,0.019515081,-0.006437168,0.080037176,-0.002628906
93,-0.403226374,-0.400389223,-0.397559854,-0.394730563,-0.399675383,-0.396838232,-0.394001081,-0.391163853,-0.403226841,-0.401263216,-0.398426143,-0.39558907,0.002837151,0.002829369,0.002829291,-0.00494482,0.002837151,0.002837151,0.002837228,-0.012062988,0.001963625,0.002837073,0.002837073
94,0.920972535,0.905465558,0.856820928,0.877099809,0.806890016,0.82323838,0.835546889,0.840951856,0.849297708,0.842664279,0.854509761,0.828978283,-0.015506977,-0.04864463,0.020278881,-0.070209793,0.016348364,0.012308509,0.005404967,0.008345852,-0.006633429,0.011845482,-0.025531478
95,-0.060034944,-0.063460645,-0.098704333,0.100125554,0.025436382,-0.017274029,-0.061566592,-0.074203422,-0.162951113,-0.236909792,-0.334776629,-0.273383576,-0.003425701,-0.035243688,0.198829887,-0.074689172,-0.042710411,-0.044292563,-0.01263683,-0.088747691,-0.073958679,-0.097866837,0.061393053
96,-0.364011547,-0.356865986,-0.364760639,-0.365490277,-0.370210509,-0.36470601,-0.365645527,-0.368518864,-0.365848014,-0.368758938,-0.369397526,-0.328436269,0.007145561,-0.007894653,-0.000729638,-0.004720232,0.005504499,-0.000939517,-0.002873337,0.00267085,-0.002910924,-0.000638588,0.040961257
97,0.044295209,0.038019439,0.10486493,0.118209064,0.03154803,-0.007109997,0.012420959,-0.002145801,0.057110091,0.001613903,-0.02819369,0.014875625,-0.00627577,0.066845491,0.013344134,-0.086661034,-0.038658027,0.019530956,-0.01456676,0.059255892,-0.055496188,-0.029807593,0.043069315
98,2.802136867,2.820243955,2.817072258,2.875362718,2.885886743,2.896958775,2.876698493,2.934523902,2.866636872,2.924336058,2.89909477,2.899275857,0.018107088,-0.003171697,0.05829046,0.010524025,0.011072032,-0.020260282,0.057825409,-0.06788703,0.057699186,-0.025241288,0.000181087
99,-0.333429181,-0.31746945,-0.307940505,-0.304286325,-0.303193347,-0.304418618,-0.305786844,-0.309026946,-0.312479728,-0.316443319,-0.313278392,-0.314477204,0.015959731,0.009528945,0.00365418,0.001092978,-0.001225271,-0.001368226,-0.003240102,-0.003452782,-0.003963591,0.003164927,-0.001198812
100,-0.3969236,-0.397686,-0.399152668,-0.395687201,-0.395670859,-0.390479973,-0.394297185,-0.397117294,-0.38908381,-0.388965913,-0.391239027,-0.392037379,-0.0007624,-0.001466668,0.003465467,1.6342E-05,0.005190886,-0.003817212,-0.002820109,0.008033484,0.000117897,-0.002273114,-0.000798352
101,-0.037794306,-0.074891504,-0.070973749,-0.104771391,-0.124767397,-0.135204498,-0.175678292,-0.203817741,-0.204506523,-0.243308284,-0.251846428,-0.249136357,-0.037097198,0.003917755,-0.033797642,-0.019996006,-0.010437101,-0.040473794,-0.028139449,-0.000688782,-0.038801761,-0.008538144,0.002710071
102,0.718623251,0.70614883,0.644082792,0.666429031,0.617577479,0.629193937,0.775344555,0.739790366,0.723680131,0.746222554,0.747658094,0.753321501,-0.012474421,-0.062066038,0.022346239,-0.048851552,0.011616458,0.146150618,-0.035554189,-0.016110235,0.022542423,0.00143554,0.005663407
103,6.333329494,6.296822948,6.336907255,6.284192577,6.308547887,6.082402662,6.100492319,5.952256522,6.307434443,6.286942181,6.340219573,6.447754186,-0.036506546,0.040084307,-0.052714678,0.02435531,-0.226145225,0.018089657,-0.148235797,0.355177921,-0.020492262,0.053277392,0.107534613
104,-0.373812627,-0.372730233,-0.364989974,-0.362494763,-0.360681564,-0.360155736,-0.364659084,-0.364763051,-0.362854835,-0.367101767,-0.367173283,-0.361963099,0.001082394,0.007740259,0.002495211,0.001813199,0.000525828,-0.004503348,-0.000103967,0.001908216,-0.004246932,-7.1516E-05,0.005210184
105,0.287122022,0.286136202,0.287839831,0.31951852,0.304336985,0.325095936,0.337730899,0.340466651,0.337749965,0.33678928,0.354463302,0.349632177,-0.00098582,0.001703629,0.031678689,-0.015181535,0.020758951,0.012634963,0.002735752,-0.002716686,-0.000960685,0.017674022,-0.004831125
106,-0.398829483,-0.396431469,-0.403364115,-0.39984573,-0.399269008,-0.401139794,-0.400299419,-0.397130834,-0.364325082,-0.362807831,-0.357722392,-0.356117282,0.002398014,-0.006932646,0.003518385,0.000576722,-0.001870786,0.000840375,0.003168585,0.032805752,0.001517251,0.005085439,0.00160511
107,-0.275274439,-0.298352106,-0.339458652,-0.333187629,-0.255085129,-0.257835199,-0.280402913,-0.278702397,-0.280998156,-0.287463728,-0.28941887,-0.295504293,-0.023077667,-0.041106546,0.006271023,0.0781025,-0.00275007,-0.022567714,0.001700516,-0.002295759,-0.006465572,-0.001955142,-0.006085423
108,0.131161219,0.082050527,0.046618672,0.004961551,-0.050067096,0.868170543,0.849497471,0.800707786,0.750698821,0.720525087,0.705015853,0.576638867,-0.049110692,-0.035431855,-0.041657121,-0.055028647,0.918237639,-0.018673072,-0.048789685,-0.050008965,-0.030173734,-0.015509234,-0.128376986
109,-0.32375448,-0.342107012,-0.350834414,-0.353933039,-0.35457653,-0.33230741,-0.344972256,-0.345709987,-0.294090232,-0.298078336,-0.275288447,-0.297577177,-0.018352532,-0.008727402,-0.003098625,-0.000643491,0.02226912,-0.012664846,-0.000737731,0.051619755,-0.003988104,0.022789889,-0.02228873
110,0.281799777,0.226614479,0.229879327,0.246112906,0.189016511,0.177868528,0.056665662,0.042124817,0.562491479,0.354232956,0.226990114,0.224914974,-0.055185298,0.003264848,0.016233579,-0.057096395,-0.011147983,-0.121202866,-0.014540845,0.520366662,-0.208258523,-0.127242842,-0.00207514
111,-0.200568535,-0.07429237,0.039735908,-0.002149536,-0.031604449,-0.066864868,-0.089894131,-0.170786079,-0.222993139,-0.2697157,-0.246321696,-0.242132661,0.126276165,0.114028278,-0.041885444,-0.029454913,-0.035260419,-0.023029263,-0.080891948,-0.05220706,-0.046722561,0.023394004,0.004189035
112,-0.324419372,-0.326756609,-0.346914013,-0.318938452,-0.341264925,-0.337127485,-0.308783681,-0.333156579,-0.326447431,-0.340510696,-0.329105519,-0.332604915,-0.002337237,-0.020157404,0.027975561,-0.022326473,0.00413744,0.028343804,-0.024372898,0.006709148,-0.014063265,0.011405177,-0.003499396
113,-0.297950556,-0.313235046,-0.318022436,-0.339095467,-0.342910423,-0.347402176,-0.347404199,-0.353930627,-0.349547587,-0.373383685,-0.370689956,-0.389038441,-0.01528449,-0.00478739,-0.021073031,-0.003814956,-0.004491753,-2.023E-06,-0.006526428,0.00438304,-0.023836098,0.002693729,-0.018348485
114,-0.283381462,-0.283924644,-0.335787974,-0.318206713,-0.311966274,-0.29429482,-0.306611811,-0.328638056,-0.340699331,-0.310252684,-0.305311055,-0.300368258,-0.000543182,-0.05186333,0.017581261,0.006240439,0.017671454,-0.012316991,-0.022026245,-0.012061275,0.030446647,0.004941629,0.004942797
115,-0.330335225,-0.342043356,-0.35540352,-0.36203049,-0.372277945,-0.377498246,-0.38422467,-0.389609249,-0.381623935,-0.387594574,-0.395795059,-0.340680499,-0.011708131,-0.013360164,-0.00662697,-0.010247455,-0.005220301,-0.006726424,-0.005384579,0.007985314,-0.005970639,-0.008200485,0.05511456
116,0.841442977,0.812319886,0.799518779,0.818719001,0.829493683,0.8130047,0.799501347,0.801903952,0.838344896,0.859230927,0.877454511,0.745010668,-0.029123091,-0.012801107,0.019200222,0.010774682,-0.016488983,-0.013503353,0.002402605,0.036440944,0.020886031,0.018223584,-0.132443843
117,-0.39976542,-0.399764798,-0.399764175,-0.399763553,-0.399762852,-0.39976223,-0.399761607,-0.399760985,-0.399760284,-0.399759662,-0.399759039,-0.399758417,6.22E-07,6.23E-07,6.22E-07,7.01E-07,6.22E-07,6.23E-07,6.22E-07,7.01E-07,6.22E-07,6.23E-07,6.22E-07
118,0.646576369,0.635886198,0.602000931,0.564671442,0.551029648,0.534346971,0.487277179,0.459031194,0.442830533,0.390397562,0.331458397,0.321887352,-0.010690171,-0.033885267,-0.037329489,-0.013641794,-0.016682677,-0.047069792,-0.028245985,-0.016200661,-0.052432971,-0.058939165,-0.009571045
119,-0.375579835,-0.386984157,-0.367588918,-0.360802573,-0.368836757,-0.376668377,-0.378520096,-0.143252456,-0.145974433,-0.147898292,-0.14321269,-0.163422078,-0.011404322,0.019395239,0.006786345,-0.008034184,-0.00783162,-0.001851719,0.23526764,-0.002721977,-0.001923859,0.004685602,-0.020209388
120,-0.404800044,-0.404146203,-0.403492439,-0.402838676,-0.402184913,-0.401531072,-0.400877308,-0.400223467,-0.399569704,-0.398915863,-0.398262021,-0.39760818,0.000653841,0.000653764,0.000653763,0.000653763,0.000653841,0.000653764,0.000653841,0.000653763,0.000653841,0.000653842,0.000653841
121,-0.390052354,-0.382249761,-0.386992405,-0.371404418,-0.34500424,-0.331417075,-0.31071859,-0.361840143,-0.347901,-0.338738664,-0.389998347,-0.332573865,0.007802593,-0.004742644,0.015587987,0.026400178,0.013587165,0.020698485,-0.051121553,0.013939143,0.009162336,-0.051259683,0.057424482
122,-0.339813276,-0.327149676,-0.339032356,-0.344364873,-0.343032366,-0.342868089,-0.350534808,-0.355063292,-0.361605361,-0.364760406,-0.377137629,-0.374635726,0.0126636,-0.01188268,-0.005332517,0.001332507,0.000164277,-0.007666719,-0.004528484,-0.006542069,-0.003155045,-0.012377223,0.002501903
123,0.373178941,0.373198941,0.373218318,0.37323824,0.373258239,0.373277539,0.373297538,0.373316838,0.373336837,0.373745935,0.373764534,0.373781966,2E-05,1.9377E-05,1.9922E-05,1.9999E-05,1.93E-05,1.9999E-05,1.93E-05,1.9999E-05,0.000409098,1.8599E-05,1.7432E-05
124,0.089049242,-0.06935541,-0.05435216,-0.045185622,-0.031923121,-0.079974609,-0.053483615,-0.022282816,-0.006471175,-0.030947028,-0.030766487,-0.325064341,-0.158404652,0.01500325,0.009166538,0.013262501,-0.048051488,0.026490994,0.031200799,0.015811641,-0.024475853,0.000180541,-0.294297854
125,-0.025118955,-0.011523464,0.015797089,0.054334807,0.109506019,0.137225942,0.176862241,0.176890801,0.205076164,0.273509644,0.081498786,0.111167159,0.013595491,0.027320553,0.038537718,0.055171212,0.027719923,0.039636299,2.856E-05,0.028185363,0.06843348,-0.192010858,0.029668373
126,-0.069478988,-0.075793201,-0.079863872,-0.087551758,-0.097217276,-0.071666111,-0.07850654,-0.068802268,-0.074997883,-0.084075318,-0.08833657,-0.096376123,-0.006314213,-0.004070671,-0.007687886,-0.009665518,0.025551165,-0.006840429,0.009704272,-0.006195615,-0.009077435,-0.004261252,-0.008039553
127,-0.100116994,-0.088185055,-0.080992491,-0.068525463,-0.09590259,-0.098063643,-0.095196766,-0.09430215,-0.090476767,-0.077938612,-0.086685002,-0.104692248,0.011931939,0.007192564,0.012467028,-0.027377127,-0.002161053,0.002866877,0.000894616,0.003825383,0.012538155,-0.00874639,-0.018007246
128,-0.376651879,-0.368747031,-0.364516519,-0.368018094,-0.364970363,-0.361635867,-0.361635478,-0.353802691,-0.355458383,-0.360905373,-0.368687032,-0.380562942,0.007904848,0.004230512,-0.003501575,0.003047731,0.003334496,3.89E-07,0.007832787,-0.001655692,-0.00544699,-0.007781659,-0.01187591
129,-0.189627941,-0.176607848,-0.194342025,-0.192237313,-0.190138905,-0.192620809,-0.19337068,-0.194252922,-0.190835858,-0.183711075,-0.174638699,-0.170619078,0.013020093,-0.017734177,0.002104712,0.002098408,-0.002481904,-0.000749871,-0.000882242,0.003417064,0.007124783,0.009072376,0.004019621
130,-0.372791555,-0.369276828,-0.359268669,-0.356729334,-0.377124711,-0.363021758,-0.368413652,-0.371375547,-0.377762055,-0.366202872,-0.378025241,-0.385901529,0.003514727,0.010008159,0.002539335,-0.020395377,0.014102953,-0.005391894,-0.002961895,-0.006386508,0.011559183,-0.011822369,-0.007876288
131,2.199393535,2.207313947,2.55225204,2.756312345,2.961759086,2.885592585,3.041281485,3.521932316,3.78874075,4.239925617,3.010988765,2.886991394,0.007920412,0.344938093,0.204060305,0.205446741,-0.076166501,0.1556889,0.480650831,0.266808434,0.451184867,-1.228936852,-0.123997371
132,-0.383010449,-0.374365614,-0.366713602,-0.375767224,-0.380203804,-0.380773366,-0.384748863,-0.386075067,-0.389755083,-0.373943987,-0.386727507,-0.387322517,0.008644835,0.007652012,-0.009053622,-0.00443658,-0.000569562,-0.003975497,-0.001326204,-0.003680016,0.015811096,-0.01278352,-0.00059501
133,2.265014767,2.365081023,5.318282354,5.464452193,6.01323791,5.062377629,5.412762245,4.862524801,4.601322966,4.549650449,4.849525642,4.929680093,0.100066256,2.953201331,0.146169839,0.548785717,-0.950860281,0.350384616,-0.550237444,-0.261201835,-0.051672517,0.299875193,0.080154451
134,-0.218964179,-0.223402393,-0.246083101,-0.194732057,-0.335884393,-0.279333437,-0.288720983,-0.037895472,-0.158559514,-0.081533104,-0.223959737,-0.18236674,-0.004438214,-0.022680708,0.051351044,-0.141152336,0.056550956,-0.009387546,0.250825511,-0.120664042,0.07702641,-0.142426633,0.041592997
135,-0.080666037,-0.191938953,-0.285870681,-0.266776839,-0.259920923,-0.239818537,-0.198056204,-0.162741934,-0.160852316,-0.131661444,-0.110643588,-0.049266954,-0.111272916,-0.093931728,0.019093842,0.006855916,0.020102386,0.041762333,0.03531427,0.001889618,0.029190872,0.021017856,0.061376634
136,-0.395055772,-0.39618727,-0.379805445,-0.385757951,-0.391839094,-0.395810389,-0.396848427,-0.400510777,-0.398218754,-0.400300197,-0.400006817,-0.398302877,-0.001131498,0.016381825,-0.005952506,-0.006081143,-0.003971295,-0.001038038,-0.00366235,0.002292023,-0.002081443,0.00029338,0.00170394
137,-0.08188197,-0.062609298,-0.038807675,-0.045716508,-0.324764891,-0.193300019,-0.200753513,-0.159518486,-0.256640044,-0.271172951,-0.254919061,-0.265057101,0.019272672,0.023801623,-0.006908833,-0.279048383,0.131464872,-0.007453494,0.041235027,-0.097121558,-0.014532907,0.01625389,-0.01013804
138,-0.26818592,-0.294787963,-0.295368498,-0.287972591,-0.302451881,-0.30178769,-0.299238939,-0.296317665,-0.278984416,-0.302107684,-0.307150168,-0.279881755,-0.026602043,-0.000580535,0.007395907,-0.01447929,0.000664191,0.002548751,0.002921274,0.017333249,-0.023123268,-0.005042484,0.027268413
139,0.006141998,0.032510115,0.030162761,0.255792276,0.294112488,0.291461871,0.308175053,0.312037323,0.358974433,0.66754411,0.700486825,0.719538177,0.026368117,-0.002347354,0.225629515,0.038320212,-0.002650617,0.016713182,0.00386227,0.04693711,0.308569677,0.032942715,0.019051352
140,0.922347453,1.029498882,1.061178738,1.109022759,1.284871787,1.214913275,1.410512633,1.200699817,1.012641577,1.052537327,1.060719368,2.668857395,0.107151429,0.031679856,0.047844021,0.175849028,-0.069958512,0.195599358,-0.209812816,-0.18805824,0.03989575,0.008182041,1.608138027
141,-0.252614119,-0.252612641,-0.252611162,-0.252609606,-0.25260805,-0.252606415,-0.252604937,-0.252603458,-0.252601902,-0.252600268,-0.252598867,-0.25259731,1.478E-06,1.479E-06,1.556E-06,1.556E-06,1.635E-06,1.478E-06,1.479E-06,1.556E-06,1.634E-06,1.401E-06,1.557E-06
142,-0.329298667,-0.326932325,-0.328677432,-0.321462845,-0.311797794,-0.320396093,-0.314169816,-0.311367529,-0.319148954,-0.31331948,-0.299860874,-0.302404878,0.002366342,-0.001745107,0.007214587,0.009665051,-0.008598299,0.006226277,0.002802287,-0.007781425,0.005829474,0.013458606,-0.002544004
143,-0.20697154,-0.207768336,-0.206135056,-0.206931852,-0.206950451,-0.230315506,-0.23033465,-0.231910343,-0.231567703,-0.187307124,-0.232364421,-0.232804336,-0.000796796,0.00163328,-0.000796796,-1.8599E-05,-0.023365055,-1.9144E-05,-0.001575693,0.00034264,0.044260579,-0.045057297,-0.000439915
144,-0.320213917,-0.320193762,-0.320174307,-0.320154151,-0.320133996,-0.320114541,-0.320094386,-0.320074853,-0.320054698,-0.320034543,-0.32001571,-0.319995477,2.0155E-05,1.9455E-05,2.0156E-05,2.0155E-05,1.9455E-05,2.0155E-05,1.9533E-05,2.0155E-05,2.0155E-05,1.8833E-05,2.0233E-05
145,-0.168914826,-0.153528937,-0.156986466,-0.143057907,-0.188764376,-0.169244159,-0.148384432,-0.151640953,-0.15739214,-0.179087495,-0.168996692,-0.170088425,0.015385889,-0.003457529,0.013928559,-0.045706469,0.019520217,0.020859727,-0.003256521,-0.005751187,-0.021695355,0.010090803,-0.001091733
146,-0.387286175,-0.388279621,-0.38840172,-0.390978408,-0.367204878,-0.315677106,-0.334897717,-0.308993327,-0.34630344,-0.34356512,-0.367319429,-0.352795159,-0.000993446,-0.000122099,-0.002576688,0.02377353,0.051527772,-0.019220611,0.02590439,-0.037310113,0.00273832,-0.023754309,0.01452427
147,0.199550965,0.200572115,0.200117803,0.192594195,0.167364113,0.167023574,0.170161731,0.166519069,0.174199329,0.164126424,0.164958706,0.165655659,0.00102115,-0.000454312,-0.007523608,-0.025230082,-0.000340539,0.003138157,-0.003642662,0.00768026,-0.010072905,0.000832282,0.000696953
148,0.590306887,0.599782214,0.569784741,0.569850655,0.560255563,0.554094733,0.521446488,0.503996197,0.532466614,0.512903285,0.497056781,0.49477464,0.009475327,-0.029997473,6.5914E-05,-0.009595092,-0.00616083,-0.032648245,-0.017450291,0.028470417,-0.019563329,-0.015846504,-0.002282141
149,-0.397368029,-0.394840523,-0.3907367,-0.393909332,-0.388210595,-0.380135322,-0.357428155,-0.348537099,-0.345596759,-0.34054626,-0.358642065,-0.341897755,0.002527506,0.004103823,-0.003172632,0.005698737,0.008075273,0.022707167,0.008891056,0.00294034,0.005050499,-0.018095805,0.01674431
150,-0.167321312,-0.163726586,-0.161681562,-0.169558084,-0.163085741,-0.158382941,-0.157085297,-0.161685298,-0.160251003,-0.162709405,-0.161873466,-0.161028033,0.003594726,0.002045024,-0.007876522,0.006472343,0.0047028,0.001297644,-0.004600001,0.001434295,-0.002458402,0.000835939,0.000845433
151,-0.034829765,-0.034810388,-0.017640482,-0.046024674,-0.046005919,-0.123807647,-0.123792783,-0.135451964,-0.135437723,-0.112076793,-0.115953459,-0.12138582,1.9377E-05,0.017169906,-0.028384192,1.8755E-05,-0.077801728,1.4864E-05,-0.011659181,1.4241E-05,0.02336093,-0.003876666,-0.005432361
152,-0.182161996,-0.175532925,-0.102343105,-0.049472631,-0.018013082,-0.094130247,-0.044501042,-0.023160078,0.138663817,0.044793099,0.106469339,0.087812687,0.006629071,0.07318982,0.052870474,0.031459549,-0.076117165,0.049629205,0.021340964,0.161823895,-0.093870718,0.06167624,-0.018656652
153,0.209444728,0.115475646,0.057953189,0.055326774,0.022360636,0.003405935,0.051252446,0.082979928,0.155294121,0.139715939,0.214859112,0.539441438,-0.093969082,-0.057522457,-0.002626415,-0.032966138,-0.018954701,0.047846511,0.031727482,0.072314193,-0.015578182,0.075143173,0.324582326
154,-0.312524319,-0.296976175,-0.286813856,-0.32208517,-0.314045616,-0.297438502,-0.395605957,-0.362490171,-0.349141057,0.430122964,0.264256803,0.16238871,0.015548144,0.010162319,-0.035271314,0.008039554,0.016607114,-0.098167455,0.033115786,0.013349114,0.779264021,-0.165866161,-0.101868093
155,-0.2681067,-0.271420574,-0.283956472,-0.279295928,-0.284780505,-0.276168976,-0.277642337,-0.266564313,-0.316782302,-0.313827643,-0.315541622,-0.299016452,-0.003313874,-0.012535898,0.004660544,-0.005484577,0.008611529,-0.001473361,0.011078024,-0.050217989,0.002954659,-0.001713979,0.01652517
156,-0.391938003,-0.395734515,-0.395773269,-0.39721309,-0.383074339,-0.38400016,-0.358628991,-0.326815362,-0.336684146,-0.356056272,-0.361855707,-0.364884761,-0.003796512,-3.8754E-05,-0.001439821,0.014138751,-0.000925821,0.025371169,0.031813629,-0.009868784,-0.019372126,-0.005799435,-0.003029054
